Record Length,2500,Points,response time,response voltage,,Record Length,2500,Points,signal time,signal voltage,
,,,21.90000305E-6,59.999998659E-3,,,,,21.90000305E-6,199.99998808E-3,
,,,22.00000199E-6,57.599999011E-3,,,,,22.00000199E-6,199.99998808E-3,
,,,22.10000275E-6,59.999998659E-3,,,,,22.10000275E-6,199.99998808E-3,
,,,22.20000169E-6,57.599999011E-3,,,,,22.20000169E-6,199.99998808E-3,
,,,22.30000246E-6,59.999998659E-3,,,,,22.30000246E-6,199.99998808E-3,
,,,22.40000322E-6,59.999998659E-3,,,,,22.40000322E-6,199.99998808E-3,
,,,22.50000216E-6,58.399997652E-3,,,,,22.50000216E-6,199.99998808E-3,
,,,22.60000292E-6,59.200000018E-3,,,,,22.60000292E-6,199.99998808E-3,
,,,22.70000186E-6,57.599999011E-3,,,,,22.70000186E-6,199.99998808E-3,
,,,22.80000263E-6,58.399997652E-3,,,,,22.80000263E-6,199.99998808E-3,
,,,22.90000157E-6,59.999998659E-3,,,,,22.90000157E-6,199.99998808E-3,
,,,23.00000233E-6,58.399997652E-3,,,,,23.00000233E-6,199.99998808E-3,
,,,23.10000309E-6,59.999998659E-3,,,,,23.10000309E-6,199.99998808E-3,
,,,23.20000203E-6,57.599999011E-3,,,,,23.20000203E-6,199.99998808E-3,
,,,23.30000279E-6,59.200000018E-3,,,,,23.30000279E-6,199.99998808E-3,
,,,23.40000174E-6,59.200000018E-3,,,,,23.40000174E-6,199.99998808E-3,
,,,23.50000250E-6,60.799997300E-3,,,,,23.50000250E-6,199.99998808E-3,
,,,23.60000326E-6,58.399997652E-3,,,,,23.60000326E-6,199.99998808E-3,
,,,23.70000220E-6,57.599999011E-3,,,,,23.70000220E-6,199.99998808E-3,
,,,23.80000296E-6,60.799997300E-3,,,,,23.80000296E-6,199.99998808E-3,
,,,23.90000191E-6,59.999998659E-3,,,,,23.90000191E-6,199.99998808E-3,
,,,24.00000267E-6,59.200000018E-3,,,,,24.00000267E-6,199.99998808E-3,
,,,24.10000161E-6,59.200000018E-3,,,,,24.10000161E-6,159.99999642E-3,
,,,24.20000237E-6,58.399997652E-3,,,,,24.20000237E-6,199.99998808E-3,
,,,24.30000313E-6,56.800000370E-3,,,,,24.30000313E-6,199.99998808E-3,
,,,24.40000208E-6,56.800000370E-3,,,,,24.40000208E-6,159.99999642E-3,
,,,24.50000284E-6,56.800000370E-3,,,,,24.50000284E-6,199.99998808E-3,
,,,24.60000178E-6,55.999998003E-3,,,,,24.60000178E-6,199.99998808E-3,
,,,24.70000254E-6,57.599999011E-3,,,,,24.70000254E-6,199.99998808E-3,
,,,24.80000330E-6,56.800000370E-3,,,,,24.80000330E-6,199.99998808E-3,
,,,24.90000224E-6,56.800000370E-3,,,,,24.90000224E-6,199.99998808E-3,
,,,25.00000301E-6,55.999998003E-3,,,,,25.00000301E-6,199.99998808E-3,
,,,25.10000195E-6,57.599999011E-3,,,,,25.10000195E-6,199.99998808E-3,
,,,25.20000271E-6,56.800000370E-3,,,,,25.20000271E-6,199.99998808E-3,
,,,25.30000165E-6,59.200000018E-3,,,,,25.30000165E-6,199.99998808E-3,
,,,25.40000241E-6,56.800000370E-3,,,,,25.40000241E-6,199.99998808E-3,
,,,25.50000318E-6,55.199999362E-3,,,,,25.50000318E-6,199.99998808E-3,
,,,25.60000212E-6,53.59999835E-3,,,,,25.60000212E-6,199.99998808E-3,
,,,25.70000288E-6,56.800000370E-3,,,,,25.70000288E-6,199.99998808E-3,
,,,25.80000182E-6,54.39999700E-3,,,,,25.80000182E-6,199.99998808E-3,
,,,25.90000258E-6,55.199999362E-3,,,,,25.90000258E-6,199.99998808E-3,
,,,26.00000153E-6,57.599999011E-3,,,,,26.00000153E-6,199.99998808E-3,
,,,26.10000229E-6,57.599999011E-3,,,,,26.10000229E-6,199.99998808E-3,
,,,26.20000305E-6,55.199999362E-3,,,,,26.20000305E-6,199.99998808E-3,
,,,26.30000199E-6,54.39999700E-3,,,,,26.30000199E-6,199.99998808E-3,
,,,26.40000275E-6,53.59999835E-3,,,,,26.40000275E-6,199.99998808E-3,
,,,26.50000170E-6,51.19999871E-3,,,,,26.50000170E-6,199.99998808E-3,
,,,26.60000246E-6,53.59999835E-3,,,,,26.60000246E-6,199.99998808E-3,
,,,26.70000322E-6,54.39999700E-3,,,,,26.70000322E-6,199.99998808E-3,
,,,26.80000216E-6,51.19999871E-3,,,,,26.80000216E-6,199.99998808E-3,
,,,26.90000292E-6,51.19999871E-3,,,,,26.90000292E-6,159.99999642E-3,
,,,27.00000186E-6,54.39999700E-3,,,,,27.00000186E-6,199.99998808E-3,
,,,27.10000263E-6,54.39999700E-3,,,,,27.10000263E-6,199.99998808E-3,
,,,27.20000157E-6,54.39999700E-3,,,,,27.20000157E-6,199.99998808E-3,
,,,27.30000233E-6,52.79999971E-3,,,,,27.30000233E-6,199.99998808E-3,
,,,27.40000309E-6,53.59999835E-3,,,,,27.40000309E-6,199.99998808E-3,
,,,27.50000203E-6,51.19999871E-3,,,,,27.50000203E-6,199.99998808E-3,
,,,27.60000280E-6,53.59999835E-3,,,,,27.60000280E-6,159.99999642E-3,
,,,27.70000174E-6,53.59999835E-3,,,,,27.70000174E-6,199.99998808E-3,
,,,27.80000250E-6,54.39999700E-3,,,,,27.80000250E-6,199.99998808E-3,
,,,27.90000326E-6,55.199999362E-3,,,,,27.90000326E-6,199.99998808E-3,
,,,28.00000220E-6,56.800000370E-3,,,,,28.00000220E-6,199.99998808E-3,
,,,28.10000296E-6,53.59999835E-3,,,,,28.10000296E-6,199.99998808E-3,
,,,28.20000191E-6,54.39999700E-3,,,,,28.20000191E-6,159.99999642E-3,
,,,28.30000267E-6,51.19999871E-3,,,,,28.30000267E-6,199.99998808E-3,
,,,28.40000161E-6,50.40000007E-3,,,,,28.40000161E-6,199.99998808E-3,
,,,28.50000237E-6,54.39999700E-3,,,,,28.50000237E-6,199.99998808E-3,
,,,28.60000313E-6,52.79999971E-3,,,,,28.60000313E-6,199.99998808E-3,
,,,28.70000208E-6,51.19999871E-3,,,,,28.70000208E-6,199.99998808E-3,
,,,28.80000284E-6,50.40000007E-3,,,,,28.80000284E-6,199.99998808E-3,
,,,28.90000178E-6,51.99999735E-3,,,,,28.90000178E-6,199.99998808E-3,
,,,29.00000254E-6,51.19999871E-3,,,,,29.00000254E-6,199.99998808E-3,
,,,29.10000330E-6,54.39999700E-3,,,,,29.10000330E-6,199.99998808E-3,
,,,29.20000225E-6,51.19999871E-3,,,,,29.20000225E-6,199.99998808E-3,
,,,29.30000301E-6,50.40000007E-3,,,,,29.30000301E-6,199.99998808E-3,
,,,29.40000195E-6,49.59999770E-3,,,,,29.40000195E-6,159.99999642E-3,
,,,29.50000271E-6,51.99999735E-3,,,,,29.50000271E-6,159.99999642E-3,
,,,29.60000165E-6,53.59999835E-3,,,,,29.60000165E-6,199.99998808E-3,
,,,29.70000241E-6,51.19999871E-3,,,,,29.70000241E-6,199.99998808E-3,
,,,29.80000318E-6,52.79999971E-3,,,,,29.80000318E-6,199.99998808E-3,
,,,29.90000212E-6,52.79999971E-3,,,,,29.90000212E-6,199.99998808E-3,
,,,30.00000288E-6,51.99999735E-3,,,,,30.00000288E-6,199.99998808E-3,
,,,30.10000182E-6,49.59999770E-3,,,,,30.10000182E-6,199.99998808E-3,
,,,30.20000258E-6,48.00000042E-3,,,,,30.20000258E-6,199.99998808E-3,
,,,30.30000335E-6,51.99999735E-3,,,,,30.30000335E-6,199.99998808E-3,
,,,30.40000229E-6,50.40000007E-3,,,,,30.40000229E-6,199.99998808E-3,
,,,30.50000305E-6,48.00000042E-3,,,,,30.50000305E-6,199.99998808E-3,
,,,30.60000381E-6,48.79999906E-3,,,,,30.60000381E-6,199.99998808E-3,
,,,30.70000093E-6,47.19999805E-3,,,,,30.70000093E-6,199.99998808E-3,
,,,30.80000170E-6,48.79999906E-3,,,,,30.80000170E-6,199.99998808E-3,
,,,30.90000246E-6,47.19999805E-3,,,,,30.90000246E-6,199.99998808E-3,
,,,31.00000322E-6,48.79999906E-3,,,,,31.00000322E-6,199.99998808E-3,
,,,31.10000398E-6,48.00000042E-3,,,,,31.10000398E-6,199.99998808E-3,
,,,31.20000110E-6,48.00000042E-3,,,,,31.20000110E-6,159.99999642E-3,
,,,31.30000187E-6,50.40000007E-3,,,,,31.30000187E-6,199.99998808E-3,
,,,31.40000263E-6,47.19999805E-3,,,,,31.40000263E-6,199.99998808E-3,
,,,31.50000339E-6,48.00000042E-3,,,,,31.50000339E-6,199.99998808E-3,
,,,31.60000415E-6,48.00000042E-3,,,,,31.60000415E-6,159.99999642E-3,
,,,31.70000127E-6,46.39999941E-3,,,,,31.70000127E-6,199.99998808E-3,
,,,31.80000203E-6,46.39999941E-3,,,,,31.80000203E-6,199.99998808E-3,
,,,31.90000280E-6,45.59999704E-3,,,,,31.90000280E-6,199.99998808E-3,
,,,32.00000356E-6,47.19999805E-3,,,,,32.00000356E-6,199.99998808E-3,
,,,32.10000432E-6,51.19999871E-3,,,,,32.10000432E-6,199.99998808E-3,
,,,32.20000144E-6,49.59999770E-3,,,,,32.20000144E-6,199.99998808E-3,
,,,32.30000220E-6,47.19999805E-3,,,,,32.30000220E-6,199.99998808E-3,
,,,32.40000297E-6,48.00000042E-3,,,,,32.40000297E-6,199.99998808E-3,
,,,32.50000373E-6,48.00000042E-3,,,,,32.50000373E-6,199.99998808E-3,
,,,32.60000085E-6,47.19999805E-3,,,,,32.60000085E-6,159.99999642E-3,
,,,32.70000161E-6,46.39999941E-3,,,,,32.70000161E-6,199.99998808E-3,
,,,32.80000237E-6,51.19999871E-3,,,,,32.80000237E-6,199.99998808E-3,
,,,32.90000313E-6,47.19999805E-3,,,,,32.90000313E-6,199.99998808E-3,
,,,33.00000390E-6,46.39999941E-3,,,,,33.00000390E-6,199.99998808E-3,
,,,33.10000102E-6,47.19999805E-3,,,,,33.10000102E-6,199.99998808E-3,
,,,33.20000178E-6,45.59999704E-3,,,,,33.20000178E-6,199.99998808E-3,
,,,33.30000254E-6,47.19999805E-3,,,,,33.30000254E-6,199.99998808E-3,
,,,33.40000330E-6,47.19999805E-3,,,,,33.40000330E-6,199.99998808E-3,
,,,33.50000406E-6,47.19999805E-3,,,,,33.50000406E-6,199.99998808E-3,
,,,33.60000119E-6,45.59999704E-3,,,,,33.60000119E-6,199.99998808E-3,
,,,33.70000195E-6,44.79999840E-3,,,,,33.70000195E-6,199.99998808E-3,
,,,33.80000271E-6,48.00000042E-3,,,,,33.80000271E-6,199.99998808E-3,
,,,33.90000347E-6,44.79999840E-3,,,,,33.90000347E-6,199.99998808E-3,
,,,34.00000423E-6,45.59999704E-3,,,,,34.00000423E-6,199.99998808E-3,
,,,34.10000136E-6,47.19999805E-3,,,,,34.10000136E-6,199.99998808E-3,
,,,34.20000212E-6,45.59999704E-3,,,,,34.20000212E-6,199.99998808E-3,
,,,34.30000288E-6,47.19999805E-3,,,,,34.30000288E-6,199.99998808E-3,
,,,34.40000364E-6,46.39999941E-3,,,,,34.40000364E-6,199.99998808E-3,
,,,34.50000077E-6,44.79999840E-3,,,,,34.50000077E-6,199.99998808E-3,
,,,34.60000153E-6,46.39999941E-3,,,,,34.60000153E-6,199.99998808E-3,
,,,34.70000229E-6,43.99999976E-3,,,,,34.70000229E-6,199.99998808E-3,
,,,34.80000305E-6,44.79999840E-3,,,,,34.80000305E-6,199.99998808E-3,
,,,34.90000381E-6,45.59999704E-3,,,,,34.90000381E-6,199.99998808E-3,
,,,35.00000093E-6,43.99999976E-3,,,,,35.00000093E-6,199.99998808E-3,
,,,35.10000170E-6,44.79999840E-3,,,,,35.10000170E-6,159.99999642E-3,
,,,35.20000246E-6,44.79999840E-3,,,,,35.20000246E-6,199.99998808E-3,
,,,35.30000322E-6,43.19999740E-3,,,,,35.30000322E-6,159.99999642E-3,
,,,35.40000398E-6,43.19999740E-3,,,,,35.40000398E-6,199.99998808E-3,
,,,35.50000110E-6,44.79999840E-3,,,,,35.50000110E-6,199.99998808E-3,
,,,35.60000187E-6,41.60000011E-3,,,,,35.60000187E-6,199.99998808E-3,
,,,35.70000263E-6,43.19999740E-3,,,,,35.70000263E-6,199.99998808E-3,
,,,35.80000339E-6,45.59999704E-3,,,,,35.80000339E-6,199.99998808E-3,
,,,35.90000415E-6,43.19999740E-3,,,,,35.90000415E-6,199.99998808E-3,
,,,36.00000127E-6,45.59999704E-3,,,,,36.00000127E-6,159.99999642E-3,
,,,36.10000203E-6,43.99999976E-3,,,,,36.10000203E-6,199.99998808E-3,
,,,36.20000280E-6,45.59999704E-3,,,,,36.20000280E-6,199.99998808E-3,
,,,36.30000356E-6,46.39999941E-3,,,,,36.30000356E-6,199.99998808E-3,
,,,36.40000432E-6,43.99999976E-3,,,,,36.40000432E-6,199.99998808E-3,
,,,36.50000144E-6,44.79999840E-3,,,,,36.50000144E-6,199.99998808E-3,
,,,36.60000220E-6,45.59999704E-3,,,,,36.60000220E-6,199.99998808E-3,
,,,36.70000297E-6,43.99999976E-3,,,,,36.70000297E-6,199.99998808E-3,
,,,36.80000373E-6,43.99999976E-3,,,,,36.80000373E-6,199.99998808E-3,
,,,36.90000085E-6,42.39999875E-3,,,,,36.90000085E-6,199.99998808E-3,
,,,37.00000161E-6,40.79999775E-3,,,,,37.00000161E-6,199.99998808E-3,
,,,37.10000237E-6,41.60000011E-3,,,,,37.10000237E-6,199.99998808E-3,
,,,37.20000313E-6,43.19999740E-3,,,,,37.20000313E-6,199.99998808E-3,
,,,37.30000390E-6,43.19999740E-3,,,,,37.30000390E-6,199.99998808E-3,
,,,37.40000102E-6,42.39999875E-3,,,,,37.40000102E-6,199.99998808E-3,
,,,37.50000178E-6,43.19999740E-3,,,,,37.50000178E-6,199.99998808E-3,
,,,37.60000254E-6,43.19999740E-3,,,,,37.60000254E-6,199.99998808E-3,
,,,37.70000330E-6,41.60000011E-3,,,,,37.70000330E-6,199.99998808E-3,
,,,37.80000407E-6,42.39999875E-3,,,,,37.80000407E-6,199.99998808E-3,
,,,37.90000119E-6,41.60000011E-3,,,,,37.90000119E-6,199.99998808E-3,
,,,38.00000195E-6,40.79999775E-3,,,,,38.00000195E-6,199.99998808E-3,
,,,38.10000271E-6,40.79999775E-3,,,,,38.10000271E-6,199.99998808E-3,
,,,38.20000347E-6,42.39999875E-3,,,,,38.20000347E-6,199.99998808E-3,
,,,38.30000423E-6,42.39999875E-3,,,,,38.30000423E-6,199.99998808E-3,
,,,38.40000136E-6,41.60000011E-3,,,,,38.40000136E-6,199.99998808E-3,
,,,38.50000212E-6,43.19999740E-3,,,,,38.50000212E-6,199.99998808E-3,
,,,38.60000288E-6,40.79999775E-3,,,,,38.60000288E-6,199.99998808E-3,
,,,38.70000364E-6,40.79999775E-3,,,,,38.70000364E-6,199.99998808E-3,
,,,38.80000440E-6,40.79999775E-3,,,,,38.80000440E-6,199.99998808E-3,
,,,38.90000153E-6,42.39999875E-3,,,,,38.90000153E-6,199.99998808E-3,
,,,39.00000229E-6,40.79999775E-3,,,,,39.00000229E-6,159.99999642E-3,
,,,39.10000305E-6,43.19999740E-3,,,,,39.10000305E-6,199.99998808E-3,
,,,39.20000381E-6,41.60000011E-3,,,,,39.20000381E-6,199.99998808E-3,
,,,39.30000094E-6,40.79999775E-3,,,,,39.30000094E-6,159.99999642E-3,
,,,39.40000170E-6,39.99999911E-3,,,,,39.40000170E-6,199.99998808E-3,
,,,39.50000246E-6,41.60000011E-3,,,,,39.50000246E-6,199.99998808E-3,
,,,39.60000322E-6,39.99999911E-3,,,,,39.60000322E-6,199.99998808E-3,
,,,39.70000398E-6,42.39999875E-3,,,,,39.70000398E-6,199.99998808E-3,
,,,39.80000110E-6,39.20000046E-3,,,,,39.80000110E-6,199.99998808E-3,
,,,39.90000187E-6,40.79999775E-3,,,,,39.90000187E-6,199.99998808E-3,
,,,40.00000263E-6,39.20000046E-3,,,,,40.00000263E-6,199.99998808E-3,
,,,40.10000339E-6,40.79999775E-3,,,,,40.10000339E-6,199.99998808E-3,
,,,40.20000415E-6,41.60000011E-3,,,,,40.20000415E-6,199.99998808E-3,
,,,40.30000127E-6,41.60000011E-3,,,,,40.30000127E-6,199.99998808E-3,
,,,40.40000204E-6,39.99999911E-3,,,,,40.40000204E-6,199.99998808E-3,
,,,40.50000280E-6,39.99999911E-3,,,,,40.50000280E-6,199.99998808E-3,
,,,40.60000356E-6,39.99999911E-3,,,,,40.60000356E-6,199.99998808E-3,
,,,40.70000432E-6,39.20000046E-3,,,,,40.70000432E-6,199.99998808E-3,
,,,40.80000144E-6,37.59999946E-3,,,,,40.80000144E-6,199.99998808E-3,
,,,40.90000220E-6,39.20000046E-3,,,,,40.90000220E-6,199.99998808E-3,
,,,41.00000297E-6,39.20000046E-3,,,,,41.00000297E-6,199.99998808E-3,
,,,41.10000373E-6,38.39999810E-3,,,,,41.10000373E-6,199.99998808E-3,
,,,41.20000085E-6,38.39999810E-3,,,,,41.20000085E-6,199.99998808E-3,
,,,41.30000161E-6,39.20000046E-3,,,,,41.30000161E-6,199.99998808E-3,
,,,41.40000237E-6,38.39999810E-3,,,,,41.40000237E-6,159.99999642E-3,
,,,41.50000314E-6,37.59999946E-3,,,,,41.50000314E-6,199.99998808E-3,
,,,41.60000390E-6,37.59999946E-3,,,,,41.60000390E-6,199.99998808E-3,
,,,41.70000102E-6,38.39999810E-3,,,,,41.70000102E-6,199.99998808E-3,
,,,41.80000178E-6,35.99999845E-3,,,,,41.80000178E-6,159.99999642E-3,
,,,41.90000254E-6,38.39999810E-3,,,,,41.90000254E-6,199.99998808E-3,
,,,42.00000330E-6,35.99999845E-3,,,,,42.00000330E-6,199.99998808E-3,
,,,42.10000407E-6,36.80000082E-3,,,,,42.10000407E-6,199.99998808E-3,
,,,42.20000119E-6,38.39999810E-3,,,,,42.20000119E-6,159.99999642E-3,
,,,42.30000195E-6,37.59999946E-3,,,,,42.30000195E-6,199.99998808E-3,
,,,42.40000271E-6,37.59999946E-3,,,,,42.40000271E-6,199.99998808E-3,
,,,42.50000347E-6,38.39999810E-3,,,,,42.50000347E-6,199.99998808E-3,
,,,42.60000424E-6,39.20000046E-3,,,,,42.60000424E-6,199.99998808E-3,
,,,42.70000136E-6,39.20000046E-3,,,,,42.70000136E-6,199.99998808E-3,
,,,42.80000212E-6,39.99999911E-3,,,,,42.80000212E-6,199.99998808E-3,
,,,42.90000288E-6,39.99999911E-3,,,,,42.90000288E-6,199.99998808E-3,
,,,43.00000364E-6,39.99999911E-3,,,,,43.00000364E-6,199.99998808E-3,
,,,43.10000440E-6,39.20000046E-3,,,,,43.10000440E-6,199.99998808E-3,
,,,43.20000153E-6,35.99999845E-3,,,,,43.20000153E-6,199.99998808E-3,
,,,43.30000229E-6,36.80000082E-3,,,,,43.30000229E-6,199.99998808E-3,
,,,43.40000305E-6,35.99999845E-3,,,,,43.40000305E-6,199.99998808E-3,
,,,43.50000381E-6,35.99999845E-3,,,,,43.50000381E-6,199.99998808E-3,
,,,43.60000094E-6,34.39999744E-3,,,,,43.60000094E-6,199.99998808E-3,
,,,43.70000170E-6,37.59999946E-3,,,,,43.70000170E-6,199.99998808E-3,
,,,43.80000246E-6,35.99999845E-3,,,,,43.80000246E-6,199.99998808E-3,
,,,43.90000322E-6,36.80000082E-3,,,,,43.90000322E-6,199.99998808E-3,
,,,44.00000398E-6,36.80000082E-3,,,,,44.00000398E-6,199.99998808E-3,
,,,44.10000111E-6,35.19999981E-3,,,,,44.10000111E-6,199.99998808E-3,
,,,44.20000187E-6,34.39999744E-3,,,,,44.20000187E-6,159.99999642E-3,
,,,44.30000263E-6,35.99999845E-3,,,,,44.30000263E-6,199.99998808E-3,
,,,44.40000339E-6,35.19999981E-3,,,,,44.40000339E-6,159.99999642E-3,
,,,44.50000415E-6,35.99999845E-3,,,,,44.50000415E-6,199.99998808E-3,
,,,44.60000127E-6,35.19999981E-3,,,,,44.60000127E-6,199.99998808E-3,
,,,44.70000204E-6,37.59999946E-3,,,,,44.70000204E-6,199.99998808E-3,
,,,44.80000280E-6,36.80000082E-3,,,,,44.80000280E-6,199.99998808E-3,
,,,44.90000356E-6,35.99999845E-3,,,,,44.90000356E-6,199.99998808E-3,
,,,45.00000432E-6,34.39999744E-3,,,,,45.00000432E-6,199.99998808E-3,
,,,45.10000144E-6,35.19999981E-3,,,,,45.10000144E-6,199.99998808E-3,
,,,45.20000221E-6,35.99999845E-3,,,,,45.20000221E-6,159.99999642E-3,
,,,45.30000297E-6,35.19999981E-3,,,,,45.30000297E-6,199.99998808E-3,
,,,45.40000373E-6,35.19999981E-3,,,,,45.40000373E-6,199.99998808E-3,
,,,45.50000085E-6,33.59999880E-3,,,,,45.50000085E-6,199.99998808E-3,
,,,45.60000161E-6,35.99999845E-3,,,,,45.60000161E-6,199.99998808E-3,
,,,45.70000237E-6,35.99999845E-3,,,,,45.70000237E-6,199.99998808E-3,
,,,45.80000314E-6,36.80000082E-3,,,,,45.80000314E-6,199.99998808E-3,
,,,45.90000390E-6,35.19999981E-3,,,,,45.90000390E-6,199.99998808E-3,
,,,46.00000102E-6,36.80000082E-3,,,,,46.00000102E-6,199.99998808E-3,
,,,46.10000178E-6,36.80000082E-3,,,,,46.10000178E-6,199.99998808E-3,
,,,46.20000254E-6,34.39999744E-3,,,,,46.20000254E-6,199.99998808E-3,
,,,46.30000331E-6,34.39999744E-3,,,,,46.30000331E-6,199.99998808E-3,
,,,46.40000407E-6,34.39999744E-3,,,,,46.40000407E-6,199.99998808E-3,
,,,46.50000119E-6,35.19999981E-3,,,,,46.50000119E-6,199.99998808E-3,
,,,46.60000195E-6,35.19999981E-3,,,,,46.60000195E-6,199.99998808E-3,
,,,46.70000271E-6,36.80000082E-3,,,,,46.70000271E-6,199.99998808E-3,
,,,46.80000347E-6,35.19999981E-3,,,,,46.80000347E-6,199.99998808E-3,
,,,46.90000424E-6,33.59999880E-3,,,,,46.90000424E-6,199.99998808E-3,
,,,47.00000136E-6,34.39999744E-3,,,,,47.00000136E-6,199.99998808E-3,
,,,47.10000212E-6,35.99999845E-3,,,,,47.10000212E-6,199.99998808E-3,
,,,47.20000288E-6,33.59999880E-3,,,,,47.20000288E-6,199.99998808E-3,
,,,47.30000364E-6,35.99999845E-3,,,,,47.30000364E-6,199.99998808E-3,
,,,47.40000441E-6,33.59999880E-3,,,,,47.40000441E-6,199.99998808E-3,
,,,47.50000153E-6,33.59999880E-3,,,,,47.50000153E-6,159.99999642E-3,
,,,47.60000229E-6,33.59999880E-3,,,,,47.60000229E-6,199.99998808E-3,
,,,47.70000305E-6,32.80000016E-3,,,,,47.70000305E-6,199.99998808E-3,
,,,47.80000381E-6,32.80000016E-3,,,,,47.80000381E-6,199.99998808E-3,
,,,47.90000094E-6,33.59999880E-3,,,,,47.90000094E-6,159.99999642E-3,
,,,48.00000170E-6,33.59999880E-3,,,,,48.00000170E-6,199.99998808E-3,
,,,48.10000246E-6,33.59999880E-3,,,,,48.10000246E-6,199.99998808E-3,
,,,48.20000322E-6,33.59999880E-3,,,,,48.20000322E-6,199.99998808E-3,
,,,48.30000398E-6,32.80000016E-3,,,,,48.30000398E-6,199.99998808E-3,
,,,48.40000111E-6,34.39999744E-3,,,,,48.40000111E-6,159.99999642E-3,
,,,48.50000187E-6,32.80000016E-3,,,,,48.50000187E-6,199.99998808E-3,
,,,48.60000263E-6,32.80000016E-3,,,,,48.60000263E-6,199.99998808E-3,
,,,48.70000339E-6,30.39999865E-3,,,,,48.70000339E-6,199.99998808E-3,
,,,48.80000415E-6,31.99999779E-3,,,,,48.80000415E-6,199.99998808E-3,
,,,48.90000127E-6,31.99999779E-3,,,,,48.90000127E-6,199.99998808E-3,
,,,49.00000204E-6,33.59999880E-3,,,,,49.00000204E-6,199.99998808E-3,
,,,49.10000280E-6,31.99999779E-3,,,,,49.10000280E-6,199.99998808E-3,
,,,49.20000356E-6,31.19999915E-3,,,,,49.20000356E-6,199.99998808E-3,
,,,49.30000432E-6,31.99999779E-3,,,,,49.30000432E-6,199.99998808E-3,
,,,49.40000144E-6,32.80000016E-3,,,,,49.40000144E-6,199.99998808E-3,
,,,49.50000221E-6,33.59999880E-3,,,,,49.50000221E-6,199.99998808E-3,
,,,49.60000297E-6,33.59999880E-3,,,,,49.60000297E-6,199.99998808E-3,
,,,49.70000373E-6,33.59999880E-3,,,,,49.70000373E-6,199.99998808E-3,
,,,49.80000449E-6,31.99999779E-3,,,,,49.80000449E-6,159.99999642E-3,
,,,49.90000161E-6,33.59999880E-3,,,,,49.90000161E-6,199.99998808E-3,
,,,50.00000237E-6,31.99999779E-3,,,,,50.00000237E-6,199.99998808E-3,
,,,50.10000314E-6,30.39999865E-3,,,,,50.10000314E-6,199.99998808E-3,
,,,50.20000390E-6,31.19999915E-3,,,,,50.20000390E-6,199.99998808E-3,
,,,50.30000102E-6,33.59999880E-3,,,,,50.30000102E-6,199.99998808E-3,
,,,50.40000178E-6,32.80000016E-3,,,,,50.40000178E-6,199.99998808E-3,
,,,50.50000254E-6,30.39999865E-3,,,,,50.50000254E-6,199.99998808E-3,
,,,50.60000331E-6,31.19999915E-3,,,,,50.60000331E-6,199.99998808E-3,
,,,50.70000407E-6,30.39999865E-3,,,,,50.70000407E-6,199.99998808E-3,
,,,50.80000119E-6,31.19999915E-3,,,,,50.80000119E-6,199.99998808E-3,
,,,50.90000195E-6,31.19999915E-3,,,,,50.90000195E-6,199.99998808E-3,
,,,51.00000271E-6,30.39999865E-3,,,,,51.00000271E-6,199.99998808E-3,
,,,51.10000347E-6,31.99999779E-3,,,,,51.10000347E-6,159.99999642E-3,
,,,51.20000424E-6,31.19999915E-3,,,,,51.20000424E-6,199.99998808E-3,
,,,51.30000136E-6,30.39999865E-3,,,,,51.30000136E-6,199.99998808E-3,
,,,51.40000212E-6,30.39999865E-3,,,,,51.40000212E-6,159.99999642E-3,
,,,51.50000288E-6,29.60000001E-3,,,,,51.50000288E-6,199.99998808E-3,
,,,51.60000364E-6,32.80000016E-3,,,,,51.60000364E-6,199.99998808E-3,
,,,51.70000441E-6,31.99999779E-3,,,,,51.70000441E-6,199.99998808E-3,
,,,51.80000153E-6,30.39999865E-3,,,,,51.80000153E-6,199.99998808E-3,
,,,51.90000229E-6,31.99999779E-3,,,,,51.90000229E-6,199.99998808E-3,
,,,52.00000305E-6,33.59999880E-3,,,,,52.00000305E-6,199.99998808E-3,
,,,52.10000381E-6,31.19999915E-3,,,,,52.10000381E-6,199.99998808E-3,
,,,52.20000094E-6,31.19999915E-3,,,,,52.20000094E-6,199.99998808E-3,
,,,52.30000170E-6,31.19999915E-3,,,,,52.30000170E-6,199.99998808E-3,
,,,52.40000246E-6,30.39999865E-3,,,,,52.40000246E-6,199.99998808E-3,
,,,52.50000322E-6,30.39999865E-3,,,,,52.50000322E-6,199.99998808E-3,
,,,52.60000398E-6,30.39999865E-3,,,,,52.60000398E-6,199.99998808E-3,
,,,52.70000111E-6,31.19999915E-3,,,,,52.70000111E-6,199.99998808E-3,
,,,52.80000187E-6,31.19999915E-3,,,,,52.80000187E-6,199.99998808E-3,
,,,52.90000263E-6,30.39999865E-3,,,,,52.90000263E-6,199.99998808E-3,
,,,53.00000339E-6,30.39999865E-3,,,,,53.00000339E-6,199.99998808E-3,
,,,53.10000415E-6,30.39999865E-3,,,,,53.10000415E-6,199.99998808E-3,
,,,53.20000128E-6,31.19999915E-3,,,,,53.20000128E-6,199.99998808E-3,
,,,53.30000204E-6,30.39999865E-3,,,,,53.30000204E-6,199.99998808E-3,
,,,53.40000280E-6,30.39999865E-3,,,,,53.40000280E-6,199.99998808E-3,
,,,53.50000356E-6,28.79999951E-3,,,,,53.50000356E-6,199.99998808E-3,
