Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:,PHA Pre-Amp
High Voltage:,850
Conversion Gain:,1024
Coarse Gain:,16
Fine Gain:,1.17
Upper Discriminator:,1189
Lower Discriminator:,15
Calibration Coefficients:,3.343101301520494E-5,1.1002692132116734,0.06407733492919378
Calibration Channels:,29,458,591
Calibration Energies:,32.0,511.0,662.0
Elapsed Real Time:,1801.14
Elapsed Live Time:,1800.0
Start Time:,November 12, 2024, 10:05:28
End Time:,November 12, 2024, 10:35:29
ROIs:
ROI:,Low,High,Gross,Net,FWHM,Centroid

1,439,478,1808,266,8,511

Channel Data:
Channel,Energy,Counts
524,585.7844988875089,43
525,586.9198372333735,33
526,588.0552424412642,32
527,589.1907145111809,33
528,590.3262534431236,40
529,591.4618592370923,46
530,592.5975318930871,38
531,593.7332714111079,38
532,594.8690777911547,51
533,596.0049510332276,26
534,597.1408911373265,40
535,598.2768981034515,45
536,599.4129719316024,37
537,600.5491126217794,53
538,601.6853201739824,32
539,602.8215945882114,48
540,603.9579358644665,43
541,605.0943440027477,34
542,606.2308190030549,40
543,607.3673608653879,35
544,608.5039695897472,36
545,609.6406451761324,31
546,610.7773876245437,32
547,611.914196934981,40
548,613.0510731074443,44
549,614.1880161419336,28
550,615.325026038449,36
551,616.4621027969904,42
552,617.5992464175578,25
553,618.7364569001513,30
554,619.8737342447708,27
555,621.0110784514164,28
556,622.1484895200879,29
557,623.2859674507855,37
558,624.4235122435091,40
559,625.5611238982589,28
560,626.6988024150345,35
561,627.8365477938362,27
562,628.974360034664,29
563,630.1122391375178,29
564,631.2501851023975,24
565,632.3881979293034,38
566,633.5262776182352,42
567,634.6644241691932,36
568,635.8026375821771,29
569,636.9409178571871,25
570,638.0792649942231,25
571,639.2176789932851,30
572,640.3561598543731,31
573,641.4947075774872,31
574,642.6333221626273,21
575,643.7720036097935,37
576,644.9107519189856,31
577,646.0495670902039,24
578,647.1884491234481,39
579,648.3273980187184,22
580,649.4664137760146,25
581,650.605496395337,28
582,651.7446458766854,24
583,652.8838622200598,30
584,654.0231454254601,29
585,655.1624954928866,23
586,656.3019124223391,23
587,657.4413962138175,22
588,658.5809468673222,32
589,659.7205643828527,24
590,660.8602487604093,25
591,661.9999999999918,33
592,663.1398181016006,29
593,664.2797030652353,39
594,665.419654890896,29
595,666.5596735785826,39
596,667.6997591282956,21
597,668.8399115400343,29
598,669.9801308137992,30
599,671.12041694959,23
600,672.260769947407,22
601,673.4011898072498,33
602,674.5416765291188,22
603,675.6822301130138,35
604,676.8228505589349,26
605,677.9635378668819,22
606,679.1042920368551,23
607,680.2451130688542,29
608,681.3860009628793,33
609,682.5269557189305,23
610,683.6679773370078,24
611,684.8090658171109,25
612,685.9502211592402,34
613,687.0914433633955,14
614,688.2327324295768,31
615,689.3740883577841,25
616,690.5155111480176,32
617,691.6570008002769,24
618,692.7985573145625,18
619,693.940180690874,35
620,695.0818709292115,26
621,696.2236280295749,25
622,697.3654519919645,21
623,698.5073428163802,30
624,699.6493005028217,28
625,700.7913250512894,25
626,701.933416461783,18
627,703.0755747343029,25
628,704.2177998688486,20
629,705.3600918654204,32
630,706.5024507240182,24
631,707.644876444642,16
632,708.7873690272919,30
633,709.9299284719679,27
634,711.0725547786698,14
635,712.2152479473978,27
636,713.3580079781517,20
637,714.5008348709318,27
638,715.6437286257378,41
639,716.78668924257,27
640,717.929716721428,24
641,719.0728110623122,30
642,720.2159722652224,24
643,721.3592003301586,19
644,722.5024952571208,27
645,723.6458570461092,22
646,724.7892856971234,25
647,725.9327812101637,32
648,727.0763435852301,26
649,728.2199728223226,23
650,729.3636689214409,28
651,730.5074318825855,35
652,731.6512617057558,21
653,732.7951583909525,24
654,733.9391219381749,17
655,735.0831523474236,27
656,736.2272496186981,20
657,737.3714137519988,29
658,738.5156447473254,26
659,739.659942604678,14
660,740.8043073240568,20
661,741.9487389054616,17
662,743.0932373488924,24
663,744.2378026543491,20
664,745.382434821832,29
665,746.5271338513409,21
666,747.6718997428759,19
667,748.8167324964368,17
668,749.9616321120238,19
669,751.1065985896367,26
670,752.2516319292758,21
671,753.3967321309408,22
672,754.541899194632,24
673,755.687133120349,30
674,756.8324339080923,19
675,757.9778015578614,20
676,759.1232360696566,25
677,760.2687374434779,27
678,761.4143056793253,30
679,762.5599407771984,29
680,763.7056427370978,20
681,764.8514115590232,25
682,765.9972472429746,22
683,767.143149788952,17
684,768.2891191969555,15
685,769.435155466985,27
686,770.5812585990406,26
687,771.727428593122,22
688,772.8736654492296,20
689,774.0199691673632,18
690,775.1663397475229,23
691,776.3127771897085,18
692,777.4592814939202,18
693,778.605852660158,27
694,779.7524906884217,24
695,780.8991955787116,21
696,782.0459673310273,15
697,783.1928059453692,26
698,784.339711421737,19
699,785.486683760131,13
700,786.6337229605509,24
701,787.780829022997,24
702,788.9280019474688,26
703,790.075241733967,22
704,791.222548382491,16
705,792.3699218930411,25
706,793.5173622656172,24
707,794.6648695002194,19
708,795.8124435968475,20
709,796.9600845555018,18
710,798.107792376182,24
711,799.2555670588883,23
712,800.4034086036206,22
713,801.551317010379,17
714,802.6992922791633,18
715,803.8473344099738,22
716,804.9954434028101,21
717,806.1436192576726,19
718,807.2918619745611,30
719,808.4401715534757,24
720,809.5885479944162,22
721,810.7369912973828,17
722,811.8855014623754,16
723,813.0340784893941,15
724,814.1827223784387,11
725,815.3314331295095,19
726,816.4802107426061,21
727,817.629055217729,17
728,818.7779665548777,14
729,819.9269447540527,16
730,821.0759898152535,22
731,822.2251017384804,19
732,823.3742805237332,10
733,824.5235261710121,26
734,825.6728386803171,26
735,826.8222180516481,20
736,827.9716642850052,14
737,829.1211773803882,28
738,830.2707573377974,18
739,831.4204041572325,19
740,832.5701178386937,15
741,833.7198983821809,20
742,834.8697457876941,24
743,836.0196600552333,21
744,837.1696411847986,14
745,838.3196891763899,19
746,839.4698040300073,23
747,840.6199857456506,13
748,841.7702343233201,17
749,842.9205497630155,20
750,844.070932064737,13
751,845.2213812284845,30
752,846.371897254258,18
753,847.5224801420575,28
754,848.6731298918831,23
755,849.8238465037347,28
756,850.9746299776124,19
757,852.125480313516,18
758,853.2763975114458,14
759,854.4273815714015,22
760,855.5784324933834,16
761,856.7295502773911,20
762,857.8807349234249,18
763,859.0319864314848,32
764,860.1833048015707,21
765,861.3346900336826,26
766,862.4861421278206,19
767,863.6376610839845,24
768,864.7892469021746,14
769,865.9408995823906,14
770,867.0926191246326,22
771,868.2444055289008,35
772,869.3962587951949,24
773,870.548178923515,40
774,871.7001659138612,26
775,872.8522197662335,14
776,874.0043404806316,27
777,875.156528057056,21
778,876.3087824955063,12
779,877.4611037959827,25
780,878.613491958485,31
781,879.7659469830135,15
782,880.9184688695678,26
783,882.0710576181484,22
784,883.2237132287548,27
785,884.3764357013874,14
786,885.529225036046,17
787,886.6820812327306,25
788,887.8350042914411,26
789,888.9879942121779,19
790,890.1410509949405,17
791,891.2941746397292,26
792,892.4473651465439,26
793,893.6006225153848,30
794,894.7539467462516,29
795,895.9073378391445,19
796,897.0607957940632,23
797,898.2143206110081,23
798,899.367912289979,22
799,900.5215708309761,20
800,901.675296233999,20
801,902.8290884990481,15
802,903.9829476261231,24
803,905.1368736152242,18
804,906.2908664663513,25
805,907.4449261795044,25
806,908.5990527546836,19
807,909.7532461918887,19
808,910.90750649112,23
809,912.0618336523772,18
810,913.2162276756605,19
811,914.3706885609698,16
812,915.5252163083052,16
813,916.6798109176666,21
814,917.834472389054,21
815,918.9892007224674,11
816,920.143995917907,15
817,921.2988579753724,12
818,922.4537868948639,12
819,923.6087826763815,18
820,924.7638453199252,20
821,925.9189748254947,25
822,927.0741711930905,17
823,928.2294344227121,17
824,929.3847645143599,20
825,930.5401614680335,20
826,931.6956252837333,18
827,932.8511559614591,19
828,934.006753501211,17
829,935.1624179029889,18
830,936.3181491667928,19
831,937.4739472926226,14
832,938.6298122804786,11
833,939.7857441303606,18
834,940.9417428422687,18
835,942.0978084162027,15
836,943.2539408521628,19
837,944.4101401501489,17
838,945.566406310161,24
839,946.7227393321991,11
840,947.8791392162634,10
841,949.0356059623537,20
842,950.1921395704699,23
843,951.3487400406121,20
844,952.5054073727805,16
845,953.6621415669748,15
846,954.8189426231952,16
847,955.9758105414417,15
848,957.1327453217141,9
849,958.2897469640126,11
850,959.446815468337,21
851,960.6039508346877,20
852,961.7611530630642,23
853,962.9184221534668,13
854,964.0757581058954,23
855,965.2331609203501,21
856,966.3906305968308,16
857,967.5481671353375,12
858,968.7057705358702,13
859,969.863440798429,13
860,971.0211779230137,21
861,972.1789819096247,21
862,973.3368527582616,25
863,974.4947904689245,14
864,975.6527950416133,12
865,976.8108664763283,13
866,977.9690047730693,18
867,979.1272099318364,15
868,980.2854819526294,20
869,981.4438208354485,12
870,982.6022265802936,17
871,983.7606991871648,14
872,984.9192386560619,17
873,986.0778449869852,7
874,987.2365181799344,18
875,988.3952582349096,22
876,989.5540651519109,21
877,990.7129389309383,17
878,991.8718795719916,12
879,993.030887075071,12
880,994.1899614401764,11
881,995.3491026673079,10
882,996.5083107564653,22
883,997.6675857076489,15
884,998.8269275208584,18
885,999.9863361960939,14
886,1001.1458117333556,14
887,1002.3053541326432,19
888,1003.4649633939569,9
889,1004.6246395172965,13
890,1005.7843825026623,12
891,1006.944192350054,18
892,1008.1040690594718,11
893,1009.2640126309157,18
894,1010.4240230643856,15
895,1011.5841003598813,18
896,1012.7442445174033,16
897,1013.9044555369512,12
898,1015.0647334185252,14
899,1016.2250781621251,15
900,1017.3854897677512,14
901,1018.5459682354033,15
902,1019.7065135650814,18
903,1020.8671257567854,14
904,1022.0278048105156,13
905,1023.1885507262717,17
906,1024.349363504054,9
907,1025.5102431438622,6
908,1026.6711896456966,12
909,1027.8322030095567,11
910,1028.9932832354432,11
911,1030.1544303233554,21
912,1031.3156442732939,16
913,1032.4769250852582,16
914,1033.6382727592488,19
915,1034.7996872952654,17
916,1035.9611686933076,22
917,1037.1227169533763,23
918,1038.2843320754707,14
919,1039.4460140595916,18
920,1040.6077629057381,18
921,1041.7695786139109,15
922,1042.9314611841094,13
923,1044.0934106163343,17
924,1045.255426910585,19
925,1046.4175100668617,9
926,1047.5796600851645,16
927,1048.7418769654935,22
928,1049.9041607078482,14
929,1051.0665113122293,14
930,1052.2289287786361,10
931,1053.3914131070692,20
932,1054.5539642975282,17
933,1055.7165823500131,25
934,1056.879267264524,15
935,1058.0420190410614,17
936,1059.2048376796245,14
937,1060.3677231802135,18
938,1061.5306755428287,14
939,1062.69369476747,20
940,1063.8567808541372,20
941,1065.0199338028303,13
942,1066.1831536135498,17
943,1067.346440286295,19
944,1068.5097938210665,15
945,1069.673214217864,13
946,1070.8367014766873,13
947,1072.0002555975368,15
948,1073.1638765804123,18
949,1074.3275644253138,12
950,1075.4913191322414,14
951,1076.655140701195,14
952,1077.8190291321744,16
953,1078.9829844251801,13
954,1080.1470065802118,20
955,1081.3110955972695,12
956,1082.4752514763532,16
957,1083.639474217463,9
958,1084.8037638205988,18
959,1085.9681202857607,9
960,1087.1325436129484,13
961,1088.2970338021623,11
962,1089.4615908534022,14
963,1090.6262147666682,14
964,1091.79090554196,14
965,1092.9556631792782,17
966,1094.1204876786223,11
967,1095.2853790399924,16
968,1096.4503372633883,15
969,1097.6153623488105,16
970,1098.7804542962588,15
971,1099.945613105733,17
972,1101.1108387772329,23
973,1102.2761313107592,12
974,1103.4414907063117,15
975,1104.60691696389,16
976,1105.7724100834942,17
977,1106.9379700651245,12
978,1108.1035969087811,16
979,1109.2692906144634,11
980,1110.4350511821717,20
981,1111.6008786119064,12
982,1112.7667729036668,14
983,1113.9327340574534,12
984,1115.098762073266,15
985,1116.2648569511045,13
986,1117.4310186909693,13
987,1118.5972472928602,23
988,1119.7635427567766,11
989,1120.9299050827194,16
990,1122.0963342706882,15
991,1123.262830320683,13
992,1124.4293932327037,21
993,1125.5960230067506,8
994,1126.7627196428236,22
995,1127.9294831409222,18
996,1129.0963135010472,17
997,1130.2632107231984,13
998,1131.4301748073754,8
999,1132.5972057535782,9
1000,1133.7643035618075,13
1001,1134.9314682320626,12
1002,1136.0986997643438,19
1003,1137.2659981586507,17
1004,1138.4333634149841,13
1005,1139.6007955333432,15
1006,1140.7682945137285,15
1007,1141.9358603561398,17
1008,1143.103493060577,11
1009,1144.2711926270404,11
1010,1145.43895905553,13
1011,1146.606792346045,9
1012,1147.7746924985865,10
1013,1148.9426595131542,10
1014,1150.1106933897477,13
1015,1151.278794128367,12
1016,1152.4469617290126,18
1017,1153.6151961916844,13
1018,1154.7834975163819,14
1019,1155.9518657031056,10
1020,1157.1203007518552,16
1021,1158.288802662631,18
1022,1159.4573714354328,11
1023,1160.6260070702604,11
