Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:,PHA Pre-Amp
High Voltage:,850
Conversion Gain:,1024
Coarse Gain:,16
Fine Gain:,1.17
Upper Discriminator:,1259
Lower Discriminator:,16
Calibration Coefficients:,7.668123610152595E-5,1.120964649950157,0.5528717122991001
Calibration Channels:,28,568,442
Calibration Energies:,32.0,662.0,511.0
Elapsed Real Time:,6604.13
Elapsed Live Time:,6600.0
Start Time:,November 13, 2024, 02:05:32
End Time:,November 13, 2024, 03:55:36
ROIs:
ROI:,Low,High,Gross,Net,FWHM,Centroid


Channel Data:
Channel,Energy,Counts
243,277.47523196074627,447
244,278.6335403726779,506
245,279.7920021470817,434
246,280.95061728395774,422
247,282.1093857833059,464
248,283.2683076451263,438
249,284.4273828694189,434
250,285.5866114561838,429
251,286.7459934054208,419
252,287.90552871713004,420
253,289.0652173913115,412
254,290.22505942796505,391
255,291.38505482709087,374
256,292.54520358868893,390
257,293.7055057127592,403
258,294.86596119930164,384
259,296.0265700483163,344
260,297.1873322598031,378
261,298.3482478337622,389
262,299.50931677019344,349
263,300.6705390690969,351
264,301.8319147304726,354
265,302.99344375432037,359
266,304.15512614064045,345
267,305.3169618894328,357
268,306.47895100069724,337
269,307.64109347443394,323
270,308.80338931064273,317
271,309.9658385093239,321
272,311.12844107047715,289
273,312.2911969941026,260
274,313.45410628020034,324
275,314.61716892877024,311
276,315.7803849398123,281
277,316.9437543133266,304
278,318.1072770493131,280
279,319.2709531477718,289
280,320.4347826087028,263
281,321.5987654321059,282
282,322.76290161798113,272
283,323.92719116632867,264
284,325.0916340771484,259
285,326.2562303504404,295
286,327.4209799862045,244
287,328.5858829844408,258
288,329.75093934514933,269
289,330.91614906833007,282
290,332.081512153983,258
291,333.2470286021082,240
292,334.41269841270554,234
293,335.57852158577504,243
294,336.7444981213168,282
295,337.9106280193308,249
296,339.07691127981695,235
297,340.2433479027753,241
298,341.40993788820583,212
299,342.5766812361086,210
300,343.7435779464836,235
301,344.9106280193308,232
302,346.07783145465015,220
303,347.2451882524417,225
304,348.4126984127055,217
305,349.5803619354415,227
306,350.7481788206497,237
307,351.91614906833007,242
308,353.0842726784827,224
309,354.2525496511074,213
310,355.42097998620443,212
311,356.5895636837737,200
312,357.7583007438151,208
313,358.9271911663287,218
314,360.09623495131456,215
315,361.2654320987725,196
316,362.43478260870273,193
317,363.60428648110513,204
318,364.7739437159798,200
319,365.9437543133266,219
320,367.11371827314565,182
321,368.28383559543687,197
322,369.45410628020034,181
323,370.624530327436,176
324,371.79510773714384,181
325,372.9658385093239,185
326,374.1367226439761,179
327,375.3077601411006,174
328,376.47895100069724,179
329,377.6502952227661,178
330,378.82179280730713,170
331,379.9934437543204,190
332,381.16524806380585,197
333,382.3372057357635,184
334,383.50931677019344,154
335,384.6815811670955,200
336,385.8539989264698,170
337,387.0265700483162,170
338,388.19929453263495,157
339,389.3721723794258,182
340,390.54520358868893,202
341,391.71838816042424,167
342,392.89172609463174,177
343,394.0652173913114,169
344,395.23886205046335,182
345,396.4126600720875,174
346,397.5866114561838,178
347,398.7607162027523,164
348,399.934974311793,160
349,401.10938578330587,206
350,402.28395061729105,155
351,403.4586688137484,165
352,404.6335403726779,163
353,405.80856529407964,156
354,406.98374357795353,171
355,408.15907522429967,153
356,409.33456023311805,156
357,410.5101986044086,169
358,411.68599033817134,155
359,412.86193543440623,172
360,414.03803389311344,148
361,415.21428571429277,172
362,416.39069089794435,144
363,417.5672494440681,162
364,418.7439613526641,160
365,419.92082662373224,166
366,421.09784525727264,158
367,422.2750172532852,158
368,423.45234261177,140
369,424.629821332727,151
370,425.8074534161562,151
371,426.98523886205754,161
372,428.16317767043114,141
373,429.3412698412769,134
374,430.51951537459496,141
375,431.6979142703851,152
376,432.8764665286475,155
377,434.05517214938214,126
378,435.23403113258894,155
379,436.413043478268,145
380,437.5922091864192,166
381,438.77152825704263,139
382,439.9510006901382,140
383,441.13062648570605,161
384,442.31040564374604,177
385,443.4903381642583,137
386,444.67042404724276,148
387,445.8506632926993,156
388,447.0310559006282,149
389,448.21160187102925,130
390,449.3923012039025,144
391,450.5731538992479,165
392,451.7541599570656,135
393,452.9353193773554,130
394,454.1166321601175,149
395,455.29809830535174,144
396,456.47971781305824,142
397,457.66149068323693,149
398,458.84341691588776,150
399,460.02549651101083,124
400,461.2077294686061,152
401,462.3901157886736,120
402,463.5726554712133,160
403,464.7553485162252,130
404,465.9381949237092,139
405,467.12119469366553,138
406,468.30434782609404,170
407,469.48765432099475,147
408,470.67111417836765,153
409,471.8547273982128,144
410,473.03849398053,158
411,474.22241392531953,147
412,475.40648723258124,162
413,476.5907139023152,125
414,477.77509393452135,142
415,478.9596273291996,156
416,480.14431408635016,160
417,481.3291542059729,151
418,482.5141476880678,150
419,483.69929453263495,156
420,484.8845947396743,141
421,486.0700483091858,123
422,487.25565524116956,141
423,488.44141553562554,165
424,489.62732919255365,130
425,490.81339621195406,134
426,491.99961659382654,143
427,493.18599033817134,135
428,494.37251744498826,155
429,495.55919791427743,166
430,496.74603174603885,157
431,497.9330189402724,168
432,499.12015949697815,137
433,500.30745341615614,143
434,501.4949006978063,137
435,502.68250134192874,138
436,503.8702553485233,171
437,505.05816271759005,151
438,506.24622344912905,155
439,507.4344375431403,138
440,508.62280499962367,155
441,509.8113258185793,150
442,511.0000000000071,127
443,512.188827543907,136
444,513.3778084502792,147
445,514.5669427191236,130
446,515.7562303504403,136
447,516.9456713442291,150
448,518.1352657004901,122
449,519.3250134192233,158
450,520.5149145004287,133
451,521.7049689441064,131
452,522.8951767502563,123
453,524.0855379188783,121
454,525.2760524499724,144
455,526.4667203435389,133
456,527.6575415995776,115
457,528.8485162180884,131
458,530.0396441990715,125
459,531.2309255425267,108
460,532.4223602484543,131
461,533.6139483168539,136
462,534.8056897477256,131
463,535.9975845410698,135
464,537.1896326968861,141
465,538.3818342151746,147
466,539.5741890959353,129
467,540.7666973391682,145
468,541.9593589448732,136
469,543.1521739130504,127
470,544.3451422437,125
471,545.5382639368216,112
472,546.7315389924156,135
473,547.9249674104817,117
474,549.11854919102,120
475,550.3122843340306,119
476,551.5061728395132,113
477,552.7002147074681,113
478,553.8944099378953,128
479,555.0887585307945,127
480,556.2832604861661,122
481,557.4779158040097,116
482,558.6727244843257,114
483,559.8676865271138,132
484,561.0628019323742,108
485,562.2580707001067,121
486,563.4534928303113,126
487,564.6490683229885,132
488,565.8447971781375,128
489,567.040679395759,129
490,568.2367149758525,131
491,569.4329039184181,116
492,570.6292462234561,115
493,571.8257418909662,123
494,573.0223909209487,126
495,574.2191933134033,106
496,575.4161490683299,131
497,576.613258185729,124
498,577.8105206656002,122
499,579.0079365079436,124
500,580.2055057127591,134
501,581.4032282800468,124
502,582.6011042098069,140
503,583.799133502039,124
504,584.9973161567435,113
505,586.19565217392,118
506,587.3941415535689,128
507,588.5927842956899,131
508,589.791580400283,127
509,590.9905298673485,126
510,592.1896326968861,120
511,593.388888888896,103
512,594.5882984433779,113
513,595.787861360332,119
514,596.9875776397586,124
515,598.1874472816571,115
516,599.387470286028,104
517,600.5876466528711,114
518,601.7879763821862,112
519,602.9884594739738,111
520,604.1890959282333,126
521,605.3898857449652,110
522,606.5908289241693,105
523,607.7919254658456,99
524,608.993175369994,99
525,610.1945786366146,103
526,611.3961352657075,104
527,612.5978452572725,110
528,613.7997086113098,107
529,615.0017253278193,93
530,616.2038954068009,113
531,617.4062188482549,99
532,618.6086956521809,107
533,619.8113258185792,92
534,621.0141093474497,114
535,622.2170462387924,108
536,623.4201364926073,97
537,624.6233801088944,83
538,625.8267770876537,89
539,627.0303274288851,110
540,628.2340311325888,102
541,629.4378881987648,100
542,630.6418986274128,90
543,631.8460624185333,95
544,633.0503795721257,99
545,634.2548500881904,94
546,635.4594739667274,89
547,636.6642512077365,88
548,637.8691818112178,97
549,639.0742657771713,88
550,640.2795031055971,84
551,641.484893796495,87
552,642.6904378498651,98
553,643.8961352657075,89
554,645.101986044022,81
555,646.3079901848088,90
556,647.5141476880677,80
557,648.7204585537988,87
558,649.9269227820023,99
559,651.1335403726778,91
560,652.3403113258256,91
561,653.5472356414456,84
562,654.7543133195378,84
563,655.9615443601022,87
564,657.1689287631386,82
565,658.3764665286475,77
566,659.5841576566285,97
567,660.7920021470817,94
568,662.000000000007,81
569,663.2081512154045,96
570,664.4164557932744,90
571,665.6249137336164,79
572,666.8335250364306,78
573,668.042289701717,60
574,669.2512077294756,79
575,670.4602791197065,79
576,671.6695038724095,82
577,672.8788819875847,74
578,674.0884134652321,88
579,675.2980983053517,72
580,676.5079365079436,83
581,677.7179280730076,73
582,678.9280730005438,76
583,680.1383712905522,75
584,681.3488229430329,77
585,682.5594279579857,83
586,683.7701863354107,78
587,684.981098075308,80
588,686.1921631776775,78
589,687.4033816425191,77
590,688.614753469833,68
591,689.826278659619,60
592,691.0379572118773,65
593,692.2497891266077,72
594,693.4617744038104,88
595,694.6739130434853,69
596,695.8862050456323,79
597,697.0986504102516,71
598,698.3112491373431,80
599,699.5240012269068,83
600,700.7369066789427,73
601,701.9499654934508,74
602,703.1631776704311,71
603,704.3765432098835,62
604,705.5900621118083,83
605,706.8037343762052,59
606,708.0175600030743,80
607,709.2315389924156,70
608,710.445671344229,85
609,711.6599570585148,69
610,712.8743961352727,54
611,714.0889885745029,84
612,715.3037343762052,68
613,716.5186335403796,80
614,717.7336860670264,78
615,718.9488919561453,61
616,720.1642512077365,90
617,721.3797638217998,66
618,722.5954297983353,80
619,723.8112491373431,78
620,725.027221838823,84
621,726.2433479027752,70
622,727.4596273291995,82
623,728.6760601180962,66
624,729.8926462694649,69
625,731.1093857833058,84
626,732.326278659619,75
627,733.5433248984043,79
628,734.760524499662,66
629,735.9778774633917,63
630,737.1953837895936,79
631,738.4130434782679,64
632,739.6308565294142,56
633,740.8488229430329,62
634,742.0669427191236,71
635,743.2852158576866,77
636,744.5036423587219,91
637,745.7222222222292,64
638,746.9409554482089,68
639,748.1598420366606,77
640,749.3788819875846,66
641,750.5980753009809,67
642,751.8174219768492,67
643,753.0369220151899,67
644,754.2565754160026,65
645,755.4763821792877,65
646,756.6963423050449,66
647,757.9164557932744,96
648,759.1367226439761,73
649,760.3571428571498,64
650,761.5777164327959,65
651,762.7984433709141,75
652,764.0193236715045,72
653,765.2403573345673,59
654,766.461544360102,62
655,767.6828847481091,51
656,768.9043784985884,80
657,770.1260256115398,71
658,771.3478260869636,68
659,772.5697799248594,69
660,773.7918871252275,56
661,775.0141476880677,68
662,776.2365616133802,57
663,777.4591289011648,50
664,778.6818495514217,70
665,779.9047235641509,77
666,781.1277509393522,61
667,782.3509316770256,75
668,783.5742657771714,66
669,784.7977532397891,72
670,786.0213940648794,66
671,787.2451882524416,70
672,788.4691358024762,57
673,789.6932367149828,74
674,790.9174909899617,54
675,792.1418986274128,52
676,793.3664596273361,57
677,794.5911739897317,72
678,795.8160417145995,61
679,797.0410628019393,82
680,798.2662372517515,57
681,799.4915650640357,69
682,800.7170462387924,68
683,801.9426807760211,72
684,803.1684686757221,64
685,804.3944099378951,65
686,805.6205045625405,67
687,806.8467525496582,70
688,808.0731538992478,61
689,809.2997086113098,66
690,810.526416685844,59
691,811.7532781228502,62
692,812.9802929223289,71
693,814.2074610842797,61
694,815.4347826087027,78
695,816.6622574955978,64
696,817.8898857449651,54
697,819.1176673568048,85
698,820.3456023311165,72
699,821.5736906679006,55
700,822.8019323671567,52
701,824.0303274288852,71
702,825.2588758530858,71
703,826.4875776397585,79
704,827.7164327889036,53
705,828.9454413005208,66
706,830.1746031746102,53
707,831.4039184111717,63
708,832.6333870102055,60
709,833.8630089717117,56
710,835.0927842956899,62
711,836.3227129821403,63
712,837.5527950310629,50
713,838.7830304424576,61
714,840.0134192163248,50
715,841.243961352664,66
716,842.4746568514755,67
717,843.7055057127591,60
718,844.9365079365149,87
719,846.1676635227429,53
720,847.3989724714432,61
721,848.6304347826157,64
722,849.8620504562604,67
723,851.0938194923773,64
724,852.3257418909662,66
725,853.5578176520276,61
726,854.790046775561,65
727,856.0224292615667,56
728,857.2549651100446,62
729,858.4876543209947,57
730,859.7204968944169,57
731,860.9534928303115,61
732,862.186642128678,73
733,863.419944789517,55
734,864.6534008128281,67
735,865.8870101986113,51
736,867.120772946867,57
737,868.3546890575946,57
738,869.5887585307945,67
739,870.8229813664666,70
740,872.057357564611,65
741,873.2918871252275,67
742,874.5265700483161,70
743,875.7614063338772,54
744,876.9963959819102,55
745,878.2315389924156,63
746,879.4668353653931,60
747,880.7022851008428,63
748,881.9378881987648,66
749,883.1736446591589,71
750,884.4095544820253,55
751,885.6456176673638,70
752,886.8818342151745,53
753,888.1182041254575,69
754,889.3547273982126,59
755,890.5914040334401,77
756,891.8282340311396,59
757,893.0652173913113,61
758,894.3023541139553,71
759,895.5396441990714,60
760,896.7770876466599,61
761,898.0146844567204,48
762,899.2524346292532,66
763,900.4903381642582,58
764,901.7283950617353,51
765,902.9666053216848,55
766,904.2049689441063,59
767,905.4434859290002,59
768,906.6821562763662,65
769,907.9209799862043,59
770,909.1599570585148,55
771,910.3990874932973,63
772,911.6383712905522,49
773,912.8778084502792,79
774,914.1173989724783,58
775,915.3571428571498,44
776,916.5970401042935,64
777,917.8370907139093,51
778,919.0772946859973,70
779,920.3176520205576,61
780,921.55816271759,65
781,922.7988267770946,70
782,924.0396441990715,54
783,925.2806149835205,51
784,926.5217391304418,56
785,927.7630166398352,63
786,929.0044475117008,49
787,930.2460317460387,55
788,931.4877693428488,64
789,932.7296603021312,61
790,933.9717046238856,52
791,935.2139023081121,48
792,936.4562533548111,66
793,937.6987577639821,68
794,938.9414155356254,67
795,940.1842266697408,55
796,941.4271911663285,64
797,942.6703090253885,58
798,943.9135802469206,55
799,945.1570048309248,52
800,946.4005827774014,61
801,947.64431408635,70
802,948.888198757771,64
803,950.132236791664,64
804,951.3764281880294,47
805,952.6207729468669,55
806,953.8652710681766,62
807,955.1099225519586,54
808,956.3547273982126,75
809,957.599685606939,53
810,958.8447971781375,62
811,960.0900621118083,64
812,961.3354804079512,61
813,962.5810520665663,59
814,963.8267770876537,62
815,965.0726554712131,58
816,966.3186872172449,56
817,967.5648723257489,46
818,968.811210796725,55
819,970.0577026301734,62
820,971.3043478260939,56
821,972.5511463844867,40
822,973.7980983053517,62
823,975.0452035886889,63
824,976.2924622344982,53
825,977.5398742427798,53
826,978.7874396135336,66
827,980.0351583467595,47
828,981.2830304424577,48
829,982.5310559006281,64
830,983.7792347212707,49
831,985.0275669043855,66
832,986.2760524499724,53
833,987.5246913580318,43
834,988.7734836285631,61
835,990.0224292615666,57
836,991.2715282570425,42
837,992.5207806149905,45
838,993.7701863354107,63
839,995.0197454183032,59
840,996.2694578636678,40
841,997.5193236715046,26
842,998.7693428418136,57
843,1000.0195153745949,44
844,1001.2698412698483,42
845,1002.520320527574,44
846,1003.7709531477717,29
847,1005.0217391304417,48
848,1006.272678475584,44
849,1007.5237711831984,58
850,1008.7750172532851,57
851,1010.026416685844,44
852,1011.277969480875,27
853,1012.5296756383783,40
854,1013.7815351583537,57
855,1015.0335480408014,48
856,1016.2857142857213,47
857,1017.5380338931134,55
858,1018.7905068629776,52
859,1020.043133195314,44
860,1021.2959128901227,35
861,1022.5488459474036,35
862,1023.8019323671568,50
863,1025.055172149382,55
864,1026.3085652940795,31
865,1027.5621118012493,61
866,1028.815811670891,62
867,1030.0696649030053,43
868,1031.3236714975915,30
869,1032.5778314546499,44
870,1033.8321447741807,43
871,1035.0866114561836,49
872,1036.3412315006588,44
873,1037.5960049076061,30
874,1038.8509316770255,62
875,1040.1060118089174,51
876,1041.3612453032813,41
877,1042.6166321601174,43
878,1043.8721723794258,55
879,1045.1278659612062,59
880,1046.383712905459,50
881,1047.639713212184,47
882,1048.8958668813812,32
883,1050.1521739130505,34
884,1051.408634307192,48
885,1052.6652480638058,54
886,1053.9220151828918,47
887,1055.17893566445,34
888,1056.4360095084803,46
889,1057.693236714983,57
890,1058.9506172839576,36
891,1060.2081512154045,47
892,1061.4658385093237,49
893,1062.723679165715,48
894,1063.9816731845788,49
895,1065.2398205659144,41
896,1066.4981213097226,49
897,1067.7565754160028,44
898,1069.015182884755,39
899,1070.2739437159796,45
900,1071.5328579096765,53
901,1072.7919254658455,42
902,1074.0511463844866,44
903,1075.3105206656,46
904,1076.5700483091857,42
905,1077.8297293152434,42
906,1079.0895636837736,44
907,1080.3495514147758,63
908,1081.6096925082502,42
909,1082.8699869641969,47
910,1084.1304347826156,47
911,1085.3910359635067,57
912,1086.65179050687,50
913,1087.9126984127054,35
914,1089.1737596810128,42
915,1090.434974311793,42
916,1091.696342305045,42
917,1092.9578636607691,45
918,1094.2195383789656,43
919,1095.4813664596343,39
920,1096.7433479027752,38
921,1098.0054827083882,40
922,1099.2677708764734,51
923,1100.5302124070308,40
924,1101.7928073000605,45
925,1103.0555555555627,36
926,1104.3184571735367,39
927,1105.5815121539829,42
928,1106.8447204969013,27
929,1108.1080822022923,49
930,1109.371597270155,34
931,1110.63526570049,42
932,1111.8990874932974,42
933,1113.163062648577,44
934,1114.4271911663286,48
935,1115.6914730465526,41
936,1116.9559082892486,40
937,1118.2204968944168,54
938,1119.4852388620573,41
939,1120.7501341921702,48
940,1122.0151828847552,44
941,1123.2803849398122,55
942,1124.5457403573414,50
943,1125.8112491373429,38
944,1127.0769112798168,53
945,1128.3427267847628,39
946,1129.6086956521808,47
947,1130.8748178820713,44
948,1132.1410934744338,38
949,1133.4075224292685,44
950,1134.6741047465755,34
951,1135.9408404263547,32
952,1137.207729468606,38
953,1138.4747718733295,42
954,1139.7419676405254,47
955,1141.0093167701934,46
956,1142.2768192623334,38
957,1143.5444751169457,39
958,1144.8122843340304,39
959,1146.0802469135872,33
960,1147.3483628556162,57
961,1148.6166321601174,37
962,1149.8850548270907,36
963,1151.1536308565362,48
964,1152.4223602484542,24
965,1153.6912430028442,41
966,1154.9602791197065,39
967,1156.2294685990407,48
968,1157.4988114408475,37
969,1158.7683076451262,33
970,1160.0379572118773,38
971,1161.3077601411003,53
972,1162.5777164327958,40
973,1163.8478260869636,37
974,1165.1180891036033,37
975,1166.3885054827153,42
976,1167.6590752242996,49
977,1168.929798328356,38
978,1170.2006747948847,40
979,1171.4717046238854,33
980,1172.7428878153585,44
981,1174.0142243693037,46
982,1175.2857142857213,33
983,1176.557357564611,36
984,1177.8291542059728,47
985,1179.1011042098069,36
986,1180.3732075761131,40
987,1181.6454643048914,36
988,1182.9178743961422,32
989,1184.1904378498652,40
990,1185.46315466606,36
991,1186.7360248447274,40
992,1188.009048385867,47
993,1189.2822252894787,35
994,1190.5555555555625,38
995,1191.8290391841185,39
996,1193.1026761751468,26
997,1194.3764665286474,35
998,1195.6504102446202,37
999,1196.924507323065,41
1000,1198.198757763982,42
1001,1199.4731615673713,34
1002,1200.747718733233,46
1003,1202.0224292615667,42
1004,1203.2972931523725,38
1005,1204.5723104056506,27
1006,1205.8474810214009,38
1007,1207.1228049996237,27
1008,1208.3982823403182,30
1009,1209.6739130434853,42
1010,1210.9496971091244,32
1011,1212.2256345372357,34
1012,1213.5017253278193,28
1013,1214.777969480875,29
1014,1216.054366996403,20
1015,1217.330917874403,34
1016,1218.6076221148753,34
1017,1219.88447971782,35
1018,1221.1614906832367,37
1019,1222.4386550111258,33
1020,1223.7159727014869,25
1021,1224.9934437543202,30
1022,1226.271068169626,30
1023,1227.5488459474036,30
